airlineID,routeID,TV,n_meals,planeTypeID
5439,34071,NULL,NULL,152
5439,34072,NULL,NULL,150
5439,34073,NULL,NULL,149
5439,34074,NULL,NULL,151
5439,34075,NULL,NULL,152
5439,34076,NULL,NULL,151
5439,34077,NULL,NULL,150
5439,34078,NULL,NULL,149
5439,34079,NULL,NULL,149
5439,34080,NULL,NULL,149
5439,34081,NULL,NULL,149
5439,34082,NULL,NULL,150
5439,34083,NULL,NULL,149
5439,34084,NULL,NULL,151
5439,34085,NULL,NULL,149
5439,34086,NULL,NULL,149
5439,34087,NULL,NULL,149
5439,34088,NULL,NULL,149
5439,34089,NULL,NULL,149
5439,34090,NULL,NULL,152
5439,34091,NULL,NULL,149
5439,34092,NULL,NULL,150
5439,34093,NULL,NULL,150
5439,34094,NULL,NULL,152
5439,34095,NULL,NULL,150
5439,34096,NULL,NULL,150
5439,34097,NULL,NULL,149
5439,34098,NULL,NULL,150
5461,34099,NULL,NULL,15
5461,34100,NULL,NULL,15
5461,34101,NULL,NULL,15
5461,34102,NULL,NULL,15
5461,34103,NULL,NULL,15
5461,34104,NULL,NULL,15
5461,34105,NULL,NULL,15
5461,34106,NULL,NULL,15
5461,34107,NULL,NULL,15
5461,34108,NULL,NULL,15
5461,34109,NULL,NULL,15
5461,34110,NULL,NULL,15
5439,34111,NULL,NULL,149
5439,34112,NULL,NULL,152
5439,34113,NULL,NULL,149
5439,34114,NULL,NULL,149
5439,34115,NULL,NULL,149
5439,34116,NULL,NULL,149
5439,34117,NULL,NULL,149
5439,34118,NULL,NULL,149
5461,34119,NULL,NULL,15
5461,34120,NULL,NULL,15
5461,34121,NULL,NULL,15
5461,34122,NULL,NULL,15
5439,34123,NULL,NULL,151
5439,34124,NULL,NULL,151
5439,34125,NULL,NULL,152
5461,34126,NULL,NULL,15
5461,34127,NULL,NULL,15
5461,34128,NULL,NULL,15
5461,34129,NULL,NULL,15
5461,34130,NULL,NULL,15
5461,34131,NULL,NULL,15
5461,34132,NULL,NULL,15
5461,34133,NULL,NULL,15
5461,34134,NULL,NULL,15
5461,34135,NULL,NULL,15
5461,34136,NULL,NULL,15
5461,34137,NULL,NULL,15
5461,34138,NULL,NULL,15
5461,34139,NULL,NULL,15
5461,34140,NULL,NULL,15
5461,34141,NULL,NULL,15
5461,34142,NULL,NULL,15
5461,34143,NULL,NULL,15
5461,34144,NULL,NULL,15
5461,34145,NULL,NULL,15
5461,34146,NULL,NULL,15
5461,34147,NULL,NULL,15
5461,34148,NULL,NULL,15
5461,34149,NULL,NULL,15
5461,34150,NULL,NULL,15
5461,34151,NULL,NULL,15
5461,34152,NULL,NULL,15
5461,34153,NULL,NULL,15
5461,34154,NULL,NULL,15
5461,34155,NULL,NULL,15
5461,34156,NULL,NULL,15
5461,34157,NULL,NULL,15
5461,34158,NULL,NULL,15
5461,34159,NULL,NULL,15
5461,34160,NULL,NULL,15
5461,34161,NULL,NULL,15
5461,34162,NULL,NULL,15
5461,34163,NULL,NULL,15
5461,34164,NULL,NULL,15
5461,34165,NULL,NULL,15
5461,34166,NULL,NULL,15
13757,34167,NULL,NULL,15
5461,34168,NULL,NULL,15
5461,34169,NULL,NULL,15
5461,34170,NULL,NULL,15
5461,34171,NULL,NULL,15
5461,34172,NULL,NULL,15
5461,34173,NULL,NULL,15
5461,34174,NULL,NULL,15
5461,34175,NULL,NULL,15
5461,34176,NULL,NULL,15
5461,34177,NULL,NULL,15
5461,34178,NULL,NULL,15
5461,34179,NULL,NULL,15
5461,34180,NULL,NULL,15
5461,34181,NULL,NULL,15
5461,34182,NULL,NULL,15
5461,34183,NULL,NULL,15
5461,34184,NULL,NULL,15
5461,34185,NULL,NULL,15
5461,34186,NULL,NULL,15
5461,34187,NULL,NULL,15
5461,34188,NULL,NULL,15
5461,34189,NULL,NULL,15
5461,34190,NULL,NULL,15
5461,34191,NULL,NULL,15
5461,34192,NULL,NULL,15
5461,34193,NULL,NULL,15
1626,34194,NULL,NULL,15
18553,34194,NULL,NULL,15
5461,34195,NULL,NULL,15
5461,34196,NULL,NULL,15
5461,34197,NULL,NULL,15
5461,34198,NULL,NULL,15
5461,34199,NULL,NULL,15
5461,34200,NULL,NULL,15
1626,34201,NULL,NULL,114
18553,34201,NULL,NULL,114
1626,34202,NULL,NULL,114
18553,34202,NULL,NULL,114
5461,34203,NULL,NULL,15
5461,34204,NULL,NULL,15
5461,34205,NULL,NULL,15
5461,34206,NULL,NULL,15
5461,34207,NULL,NULL,15
5461,34208,NULL,NULL,15
5461,34209,NULL,NULL,15
1626,34210,NULL,NULL,182
18553,34210,NULL,NULL,182
5461,34211,NULL,NULL,15
5461,34212,NULL,NULL,15
5461,34213,NULL,NULL,15
5461,34214,NULL,NULL,15
5461,34215,NULL,NULL,15
5461,34216,NULL,NULL,15
5461,34217,NULL,NULL,15
1626,34218,NULL,NULL,114
18553,34218,NULL,NULL,114
1626,34219,NULL,NULL,114
18553,34219,NULL,NULL,114
1626,34220,NULL,NULL,114
18553,34220,NULL,NULL,114
1626,34221,NULL,NULL,15
18553,34221,NULL,NULL,15
1626,34222,NULL,NULL,114
18553,34222,NULL,NULL,114
1626,34223,NULL,NULL,114
18553,34223,NULL,NULL,114
1626,34224,NULL,NULL,182
18553,34224,NULL,NULL,182
1626,34225,NULL,NULL,114
18553,34225,NULL,NULL,114
4573,34226,NULL,NULL,75
1191,34227,NULL,NULL,75
5067,34229,NULL,NULL,90
1191,34230,NULL,NULL,75
1191,34231,NULL,NULL,75
1191,34234,NULL,NULL,98
1191,34235,NULL,NULL,75
1191,34236,NULL,NULL,75
1191,34237,NULL,NULL,75
1191,34238,NULL,NULL,75
1191,34239,NULL,NULL,75
1191,34240,NULL,NULL,7
1191,34241,NULL,NULL,75
4292,34243,NULL,NULL,75
5067,34244,NULL,NULL,90
608,34245,NULL,NULL,69
608,34246,NULL,NULL,69
608,34247,NULL,NULL,69
608,34248,NULL,NULL,69
608,34249,NULL,NULL,69
608,34250,NULL,NULL,69
21,34251,NULL,NULL,15
151,34252,NULL,NULL,59
20577,34252,NULL,NULL,59
90,34255,NULL,NULL,20
5067,34256,NULL,NULL,95
90,34257,NULL,NULL,75
90,34258,NULL,NULL,75
151,34259,NULL,NULL,59
20577,34259,NULL,NULL,59
151,34260,NULL,NULL,59
20577,34260,NULL,NULL,59
407,34263,NULL,NULL,74
20976,34263,NULL,NULL,74
5041,34264,NULL,NULL,7
5041,34265,NULL,NULL,7
5041,34266,NULL,NULL,7
5041,34267,NULL,NULL,7
5041,34273,NULL,NULL,7
5041,34274,NULL,NULL,7
5041,34275,NULL,NULL,7
5041,34276,NULL,NULL,7
5041,34277,NULL,NULL,7
5041,34278,NULL,NULL,7
5041,34279,NULL,NULL,7
5067,34285,NULL,NULL,244
5067,34286,NULL,NULL,92
5067,34287,NULL,NULL,82
5067,34288,NULL,NULL,75
5067,34289,NULL,NULL,75
220,34290,NULL,NULL,17
3532,34290,NULL,NULL,17
3754,34291,NULL,NULL,15
3754,34292,NULL,NULL,15
4292,34293,NULL,NULL,75
4292,34294,NULL,NULL,75
4292,34295,NULL,NULL,20
4292,34298,NULL,NULL,75
4292,34299,NULL,NULL,76
4292,34302,NULL,NULL,152
4292,34305,NULL,NULL,75
4292,34306,NULL,NULL,152
3589,34308,NULL,NULL,70
4916,34308,NULL,NULL,70
3754,34309,NULL,NULL,15
3778,34311,NULL,NULL,75
3589,34314,NULL,NULL,15
4916,34314,NULL,NULL,15
5461,34315,NULL,NULL,15
5461,34316,NULL,NULL,15
5461,34317,NULL,NULL,15
5461,34318,NULL,NULL,15
5461,34319,NULL,NULL,15
5461,34320,NULL,NULL,15
5461,34321,NULL,NULL,15
5461,34322,NULL,NULL,15
5461,34323,NULL,NULL,15
5461,34324,NULL,NULL,15
5461,34325,NULL,NULL,15
5461,34326,NULL,NULL,15
5461,34327,NULL,NULL,15
13757,34328,NULL,NULL,15
220,34329,NULL,NULL,15
3532,34329,NULL,NULL,15
220,34330,NULL,NULL,15
3532,34330,NULL,NULL,15
5067,34331,NULL,NULL,92
220,34332,NULL,NULL,15
3532,34332,NULL,NULL,15
90,34333,NULL,NULL,75
1441,34334,NULL,NULL,15
1626,34334,NULL,NULL,15
18553,34334,NULL,NULL,15
90,34335,NULL,NULL,6
220,34336,NULL,NULL,17
3532,34336,NULL,NULL,17
90,34337,NULL,NULL,20
90,34338,NULL,NULL,75
151,34339,NULL,NULL,59
20577,34339,NULL,NULL,59
90,34340,NULL,NULL,6
5461,34341,NULL,NULL,15
5461,34342,NULL,NULL,15
5461,34343,NULL,NULL,15
5461,34344,NULL,NULL,15
5461,34345,NULL,NULL,15
90,34346,NULL,NULL,6
90,34347,NULL,NULL,6
13757,34348,NULL,NULL,15
13757,34349,NULL,NULL,15
5067,34351,NULL,NULL,75
90,34352,NULL,NULL,6
90,34353,NULL,NULL,21
90,34354,NULL,NULL,20
90,34355,NULL,NULL,20
90,34356,NULL,NULL,20
5461,34357,NULL,NULL,15
5461,34358,NULL,NULL,15
5067,34359,NULL,NULL,75
151,34360,NULL,NULL,59
20577,34360,NULL,NULL,59
5461,34361,NULL,NULL,15
220,34366,NULL,NULL,17
3532,34366,NULL,NULL,17
220,34367,NULL,NULL,17
3532,34367,NULL,NULL,17
90,34368,NULL,NULL,75
151,34369,NULL,NULL,59
20577,34369,NULL,NULL,59
5461,34370,NULL,NULL,15
5461,34371,NULL,NULL,15
5461,34372,NULL,NULL,15
5461,34373,NULL,NULL,15
13757,34374,NULL,NULL,15
13757,34375,NULL,NULL,15
90,34376,NULL,NULL,75
90,34377,NULL,NULL,170
5461,34378,NULL,NULL,15
5461,34379,NULL,NULL,15
151,34380,NULL,NULL,59
20577,34380,NULL,NULL,59
151,34381,NULL,NULL,59
20577,34381,NULL,NULL,59
151,34382,NULL,NULL,59
20577,34382,NULL,NULL,59
151,34383,NULL,NULL,59
20577,34383,NULL,NULL,59
151,34384,NULL,NULL,59
20577,34384,NULL,NULL,59
151,34385,NULL,NULL,59
20577,34385,NULL,NULL,59
151,34386,NULL,NULL,59
20577,34386,NULL,NULL,59
151,34387,NULL,NULL,59
20577,34387,NULL,NULL,59
151,34388,NULL,NULL,59
20577,34388,NULL,NULL,59
151,34389,NULL,NULL,59
20577,34389,NULL,NULL,59
151,34390,NULL,NULL,59
20577,34390,NULL,NULL,59
151,34391,NULL,NULL,59
20577,34391,NULL,NULL,59
2757,34392,NULL,NULL,54
151,34393,NULL,NULL,59
20577,34393,NULL,NULL,59
151,34394,NULL,NULL,59
20577,34394,NULL,NULL,59
151,34395,NULL,NULL,59
20577,34395,NULL,NULL,59
151,34396,NULL,NULL,59
20577,34396,NULL,NULL,59
151,34397,NULL,NULL,59
20577,34397,NULL,NULL,59
1909,34398,NULL,NULL,15
151,34399,NULL,NULL,59
20577,34399,NULL,NULL,59
151,34400,NULL,NULL,59
20577,34400,NULL,NULL,59
151,34401,NULL,NULL,59
20577,34401,NULL,NULL,59
151,34402,NULL,NULL,59
20577,34402,NULL,NULL,59
151,34403,NULL,NULL,59
20577,34403,NULL,NULL,59
4573,34404,NULL,NULL,75
220,34405,NULL,NULL,15
3532,34405,NULL,NULL,15
151,34406,NULL,NULL,59
20577,34406,NULL,NULL,59
151,34407,NULL,NULL,59
20577,34407,NULL,NULL,59
5461,34408,NULL,NULL,15
5461,34409,NULL,NULL,15
5461,34410,NULL,NULL,15
5461,34411,NULL,NULL,15
5461,34412,NULL,NULL,15
5461,34413,NULL,NULL,15
5461,34414,NULL,NULL,15
5461,34415,NULL,NULL,15
5461,34416,NULL,NULL,15
5461,34417,NULL,NULL,15
5461,34418,NULL,NULL,15
4349,34419,NULL,NULL,20
1191,34420,NULL,NULL,98
5041,34421,NULL,NULL,88
5041,34422,NULL,NULL,88
3778,34423,NULL,NULL,20
3539,34424,NULL,NULL,186
3539,34425,NULL,NULL,186
21,34426,NULL,NULL,13
2757,34427,NULL,NULL,54
21,34428,NULL,NULL,15
1909,34429,NULL,NULL,15
21,34430,NULL,NULL,15
21,34431,NULL,NULL,15
151,34432,NULL,NULL,59
20577,34432,NULL,NULL,59
151,34433,NULL,NULL,59
20577,34433,NULL,NULL,59
151,34434,NULL,NULL,59
20577,34434,NULL,NULL,59
151,34435,NULL,NULL,59
20577,34435,NULL,NULL,59
151,34436,NULL,NULL,59
20577,34436,NULL,NULL,59
151,34437,NULL,NULL,59
20577,34437,NULL,NULL,59
151,34438,NULL,NULL,59
20577,34438,NULL,NULL,59
151,34439,NULL,NULL,59
20577,34439,NULL,NULL,59
151,34440,NULL,NULL,59
20577,34440,NULL,NULL,59
151,34441,NULL,NULL,59
20577,34441,NULL,NULL,59
151,34442,NULL,NULL,59
20577,34442,NULL,NULL,59
151,34443,NULL,NULL,59
20577,34443,NULL,NULL,59
151,34444,NULL,NULL,59
20577,34444,NULL,NULL,59
151,34445,NULL,NULL,59
20577,34445,NULL,NULL,59
4573,34446,NULL,NULL,75
151,34451,NULL,NULL,59
20577,34451,NULL,NULL,59
151,34452,NULL,NULL,59
20577,34452,NULL,NULL,59
151,34453,NULL,NULL,59
20577,34453,NULL,NULL,59
151,34454,NULL,NULL,59
20577,34454,NULL,NULL,59
4573,34455,NULL,NULL,75
5067,34456,NULL,NULL,75
1626,34457,NULL,NULL,15
18553,34457,NULL,NULL,15
1626,34458,NULL,NULL,15
18553,34458,NULL,NULL,15
1626,34459,NULL,NULL,15
18553,34459,NULL,NULL,15
5067,34462,NULL,NULL,82
151,34466,NULL,NULL,59
20577,34466,NULL,NULL,59
5461,34467,NULL,NULL,15
5461,34468,NULL,NULL,15
5461,34469,NULL,NULL,15
5461,34470,NULL,NULL,15
5461,34471,NULL,NULL,15
5461,34472,NULL,NULL,15
5461,34473,NULL,NULL,15
5461,34474,NULL,NULL,15
5461,34475,NULL,NULL,15
5461,34476,NULL,NULL,15
5461,34477,NULL,NULL,15
5461,34478,NULL,NULL,15
5461,34479,NULL,NULL,15
5461,34480,NULL,NULL,15
5461,34481,NULL,NULL,15
5461,34482,NULL,NULL,15
5461,34483,NULL,NULL,15
5461,34484,NULL,NULL,15
5461,34485,NULL,NULL,15
5461,34486,NULL,NULL,15
5461,34487,NULL,NULL,15
151,34488,NULL,NULL,59
20577,34488,NULL,NULL,59
151,34489,NULL,NULL,59
20577,34489,NULL,NULL,59
5461,34490,NULL,NULL,15
5461,34491,NULL,NULL,15
5461,34492,NULL,NULL,15
151,34493,NULL,NULL,59
20577,34493,NULL,NULL,59
151,34494,NULL,NULL,59
20577,34494,NULL,NULL,59
5461,34495,NULL,NULL,15
5461,34496,NULL,NULL,15
151,34497,NULL,NULL,59
20577,34497,NULL,NULL,59
151,34498,NULL,NULL,59
20577,34498,NULL,NULL,59
151,34499,NULL,NULL,59
20577,34499,NULL,NULL,59
151,34500,NULL,NULL,59
20577,34500,NULL,NULL,59
151,34501,NULL,NULL,59
20577,34501,NULL,NULL,59
151,34502,NULL,NULL,59
20577,34502,NULL,NULL,59
151,34503,NULL,NULL,59
20577,34503,NULL,NULL,59
5461,34504,NULL,NULL,15
151,34505,NULL,NULL,59
20577,34505,NULL,NULL,59
151,34506,NULL,NULL,59
20577,34506,NULL,NULL,59
151,34507,NULL,NULL,59
20577,34507,NULL,NULL,59
151,34508,NULL,NULL,59
20577,34508,NULL,NULL,59
5067,34509,NULL,NULL,72
5067,34510,NULL,NULL,74
5461,34511,NULL,NULL,15
5461,34512,NULL,NULL,15
3778,34513,NULL,NULL,20
5461,34514,NULL,NULL,15
5461,34515,NULL,NULL,15
5461,34516,NULL,NULL,15
5461,34517,NULL,NULL,15
5461,34518,NULL,NULL,15
5461,34519,NULL,NULL,15
5461,34520,NULL,NULL,15
5461,34521,NULL,NULL,15
5461,34522,NULL,NULL,15
5461,34523,NULL,NULL,15
5461,34524,NULL,NULL,15
13757,34525,NULL,NULL,15
13757,34526,NULL,NULL,15
151,34527,NULL,NULL,59
20577,34527,NULL,NULL,59
151,34528,NULL,NULL,59
20577,34528,NULL,NULL,59
151,34529,NULL,NULL,59
20577,34529,NULL,NULL,59
151,34530,NULL,NULL,59
20577,34530,NULL,NULL,59
5461,34531,NULL,NULL,15
5461,34532,NULL,NULL,15
5461,34533,NULL,NULL,15
5461,34534,NULL,NULL,15
5461,34535,NULL,NULL,15
5461,34536,NULL,NULL,15
5461,34537,NULL,NULL,15
5461,34538,NULL,NULL,15
5461,34539,NULL,NULL,15
5461,34540,NULL,NULL,15
5461,34541,NULL,NULL,15
13757,34542,NULL,NULL,15
13757,34543,NULL,NULL,15
151,34544,NULL,NULL,59
20577,34544,NULL,NULL,59
5461,34545,NULL,NULL,15
5067,34546,NULL,NULL,75
151,34547,NULL,NULL,59
20577,34547,NULL,NULL,59
151,34548,NULL,NULL,59
20577,34548,NULL,NULL,59
151,34549,NULL,NULL,59
20577,34549,NULL,NULL,59
151,34550,NULL,NULL,59
20577,34550,NULL,NULL,59
151,34551,NULL,NULL,59
20577,34551,NULL,NULL,59
151,34552,NULL,NULL,59
20577,34552,NULL,NULL,59
151,34553,NULL,NULL,59
20577,34553,NULL,NULL,59
151,34554,NULL,NULL,59
20577,34554,NULL,NULL,59
220,34555,NULL,NULL,15
3532,34555,NULL,NULL,15
5461,34556,NULL,NULL,15
5461,34557,NULL,NULL,15
5461,34558,NULL,NULL,15
5461,34559,NULL,NULL,15
5461,34560,NULL,NULL,15
5067,34561,NULL,NULL,75
1669,34562,NULL,NULL,186
5461,34563,NULL,NULL,15
5461,34564,NULL,NULL,15
13757,34565,NULL,NULL,15
220,34566,NULL,NULL,17
3532,34566,NULL,NULL,17
220,34567,NULL,NULL,15
3532,34567,NULL,NULL,15
5085,34568,NULL,NULL,7
151,34569,NULL,NULL,59
20577,34569,NULL,NULL,59
151,34570,NULL,NULL,59
20577,34570,NULL,NULL,59
5461,34571,NULL,NULL,15
5461,34572,NULL,NULL,15
5461,34573,NULL,NULL,15
5461,34574,NULL,NULL,15
13757,34575,NULL,NULL,15
220,34576,NULL,NULL,15
3532,34576,NULL,NULL,15
5461,34577,NULL,NULL,15
151,34578,NULL,NULL,59
20577,34578,NULL,NULL,59
151,34579,NULL,NULL,59
20577,34579,NULL,NULL,59
5461,34580,NULL,NULL,15
5461,34581,NULL,NULL,15
5461,34582,NULL,NULL,15
5067,34583,NULL,NULL,72
5067,34584,NULL,NULL,70
151,34585,NULL,NULL,59
20577,34585,NULL,NULL,59
5461,34586,NULL,NULL,15
5461,34587,NULL,NULL,15
5461,34588,NULL,NULL,15
5461,34589,NULL,NULL,15
5461,34590,NULL,NULL,15
5067,34591,NULL,NULL,75
1626,34592,NULL,NULL,15
18553,34592,NULL,NULL,15
5461,34593,NULL,NULL,15
5461,34594,NULL,NULL,15
5461,34595,NULL,NULL,15
13757,34596,NULL,NULL,15
5085,34597,NULL,NULL,7
220,34598,NULL,NULL,17
3532,34598,NULL,NULL,17
4573,34599,NULL,NULL,75
4573,34600,NULL,NULL,75
4573,34601,NULL,NULL,75
21,34603,NULL,NULL,13
5461,34604,NULL,NULL,15
5461,34605,NULL,NULL,15
5461,34606,NULL,NULL,15
5461,34607,NULL,NULL,15
5461,34608,NULL,NULL,15
5461,34609,NULL,NULL,15
5461,34610,NULL,NULL,15
5461,34611,NULL,NULL,15
5461,34612,NULL,NULL,15
5461,34613,NULL,NULL,15
5461,34614,NULL,NULL,15
5461,34615,NULL,NULL,15
5461,34616,NULL,NULL,15
5461,34617,NULL,NULL,15
5461,34618,NULL,NULL,15
5461,34619,NULL,NULL,15
5461,34620,NULL,NULL,15
5461,34621,NULL,NULL,15
5461,34622,NULL,NULL,15
5461,34623,NULL,NULL,15
5461,34624,NULL,NULL,15
5461,34625,NULL,NULL,15
5461,34626,NULL,NULL,15
5461,34627,NULL,NULL,15
5461,34628,NULL,NULL,15
5461,34629,NULL,NULL,15
5461,34630,NULL,NULL,15
5461,34631,NULL,NULL,15
5461,34632,NULL,NULL,15
5461,34633,NULL,NULL,15
5461,34634,NULL,NULL,15
5461,34635,NULL,NULL,15
5461,34636,NULL,NULL,15
5461,34637,NULL,NULL,15
5461,34638,NULL,NULL,15
5461,34639,NULL,NULL,15
5461,34640,NULL,NULL,15
5461,34641,NULL,NULL,15
5461,34642,NULL,NULL,15
5461,34643,NULL,NULL,15
5461,34644,NULL,NULL,15
5461,34645,NULL,NULL,15
5461,34646,NULL,NULL,15
5461,34647,NULL,NULL,15
5461,34648,NULL,NULL,15
5461,34649,NULL,NULL,15
5461,34650,NULL,NULL,15
5461,34651,NULL,NULL,15
5461,34652,NULL,NULL,15
5461,34653,NULL,NULL,15
5461,34654,NULL,NULL,15
5461,34655,NULL,NULL,15
3778,34656,NULL,NULL,20
4349,34656,NULL,NULL,20
1626,34657,NULL,NULL,115
18553,34657,NULL,NULL,115
1626,34658,NULL,NULL,115
18553,34658,NULL,NULL,115
4573,34659,NULL,NULL,75
3539,34660,NULL,NULL,186
3754,34661,NULL,NULL,15
4573,34663,NULL,NULL,75
220,34664,NULL,NULL,15
3532,34664,NULL,NULL,15
4573,34665,NULL,NULL,75
4573,34666,NULL,NULL,75
4573,34667,NULL,NULL,75
4573,34668,NULL,NULL,75
4573,34669,NULL,NULL,75
4573,34670,NULL,NULL,75
4573,34671,NULL,NULL,75
4573,34672,NULL,NULL,75
4573,34673,NULL,NULL,75
4573,34674,NULL,NULL,75
4573,34675,NULL,NULL,75
4573,34676,NULL,NULL,75
4573,34677,NULL,NULL,75
4573,34678,NULL,NULL,75
4573,34679,NULL,NULL,75
5067,34680,NULL,NULL,71
5461,34682,NULL,NULL,15
5461,34683,NULL,NULL,15
5461,34684,NULL,NULL,15
5461,34685,NULL,NULL,15
5461,34686,NULL,NULL,15
5461,34687,NULL,NULL,15
5461,34688,NULL,NULL,15
5461,34689,NULL,NULL,15
5461,34690,NULL,NULL,15
5461,34691,NULL,NULL,15
5461,34692,NULL,NULL,15
5461,34693,NULL,NULL,15
5461,34694,NULL,NULL,15
5461,34695,NULL,NULL,15
220,34696,NULL,NULL,15
3532,34696,NULL,NULL,15
220,34697,NULL,NULL,15
3532,34697,NULL,NULL,15
220,34698,NULL,NULL,15
3532,34698,NULL,NULL,15
5461,34699,NULL,NULL,15
5461,34700,NULL,NULL,15
5461,34701,NULL,NULL,15
5461,34702,NULL,NULL,15
5461,34703,NULL,NULL,15
5461,34704,NULL,NULL,15
5461,34705,NULL,NULL,15
5461,34706,NULL,NULL,15
5461,34707,NULL,NULL,15
5461,34708,NULL,NULL,15
3539,34709,NULL,NULL,186
3539,34710,NULL,NULL,171
3539,34711,NULL,NULL,186
3539,34712,NULL,NULL,186
3539,34713,NULL,NULL,186
3539,34714,NULL,NULL,186
3539,34715,NULL,NULL,186
5461,34716,NULL,NULL,15
5209,34717,NULL,NULL,76
90,34718,NULL,NULL,21
5209,34719,NULL,NULL,89
5209,34720,NULL,NULL,76
5067,34721,NULL,NULL,95
5067,34722,NULL,NULL,92
5209,34723,NULL,NULL,76
5209,34724,NULL,NULL,76
90,34725,NULL,NULL,20
5209,34726,NULL,NULL,75
5209,34727,NULL,NULL,75
5209,34728,NULL,NULL,76
5209,34729,NULL,NULL,74
5209,34730,NULL,NULL,75
5209,34731,NULL,NULL,75
5209,34732,NULL,NULL,76
5347,34733,NULL,NULL,82
10646,34734,NULL,NULL,70
16825,34734,NULL,NULL,70
5325,34735,NULL,NULL,13
5325,34736,NULL,NULL,15
5325,34737,NULL,NULL,15
5325,34738,NULL,NULL,15
10646,34740,NULL,NULL,70
16825,34740,NULL,NULL,70
10646,34741,NULL,NULL,70
16825,34741,NULL,NULL,70
5325,34742,NULL,NULL,15
5325,34743,NULL,NULL,13
10646,34743,NULL,NULL,70
16825,34743,NULL,NULL,70
5325,34744,NULL,NULL,15
5325,34745,NULL,NULL,13
5325,34746,NULL,NULL,13
5325,34747,NULL,NULL,13
10646,34747,NULL,NULL,70
16825,34747,NULL,NULL,70
5325,34748,NULL,NULL,15
10646,34748,NULL,NULL,70
16825,34748,NULL,NULL,70
5325,34749,NULL,NULL,13
10646,34749,NULL,NULL,70
16825,34749,NULL,NULL,70
10646,34750,NULL,NULL,70
16825,34750,NULL,NULL,70
5325,34751,NULL,NULL,13
10646,34751,NULL,NULL,70
16825,34751,NULL,NULL,70
5325,34752,NULL,NULL,13
10646,34752,NULL,NULL,70
16825,34752,NULL,NULL,70
10646,34753,NULL,NULL,70
16825,34753,NULL,NULL,70
5325,34754,NULL,NULL,13
5325,34755,NULL,NULL,13
5325,34756,NULL,NULL,13
5325,34757,NULL,NULL,15
5325,34758,NULL,NULL,15
5325,34759,NULL,NULL,13
5325,34760,NULL,NULL,15
5325,34761,NULL,NULL,15
5325,34763,NULL,NULL,13
5325,34764,NULL,NULL,13
5325,34765,NULL,NULL,15
5325,34766,NULL,NULL,13
10646,34767,NULL,NULL,70
16825,34767,NULL,NULL,70
10646,34768,NULL,NULL,70
16825,34768,NULL,NULL,70
10646,34769,NULL,NULL,70
16825,34769,NULL,NULL,70
5325,34770,NULL,NULL,15
5209,34771,NULL,NULL,75
5325,34772,NULL,NULL,13
10646,34772,NULL,NULL,70
16825,34772,NULL,NULL,70
5325,34773,NULL,NULL,15
10646,34773,NULL,NULL,70
16825,34773,NULL,NULL,70
5325,34774,NULL,NULL,15
5325,34776,NULL,NULL,15
5325,34777,NULL,NULL,13
5325,34778,NULL,NULL,15
5209,34779,NULL,NULL,13
5325,34779,NULL,NULL,15
5209,34780,NULL,NULL,75
5325,34783,NULL,NULL,13
10646,34784,NULL,NULL,70
16825,34784,NULL,NULL,70
5209,34785,NULL,NULL,122
10646,34786,NULL,NULL,70
16825,34786,NULL,NULL,70
10646,34787,NULL,NULL,70
16825,34787,NULL,NULL,70
5325,34788,NULL,NULL,15
10646,34788,NULL,NULL,70
16825,34788,NULL,NULL,70
10646,34789,NULL,NULL,70
16825,34789,NULL,NULL,70
10646,34790,NULL,NULL,70
16825,34790,NULL,NULL,70
5325,34791,NULL,NULL,15
10646,34791,NULL,NULL,70
16825,34791,NULL,NULL,70
5325,34792,NULL,NULL,15
10646,34792,NULL,NULL,70
16825,34792,NULL,NULL,70
10646,34793,NULL,NULL,70
16825,34793,NULL,NULL,70
10646,34794,NULL,NULL,70
16825,34794,NULL,NULL,70
5325,34795,NULL,NULL,15
10646,34796,NULL,NULL,70
16825,34796,NULL,NULL,70
10646,34797,NULL,NULL,70
16825,34797,NULL,NULL,70
5325,34798,NULL,NULL,15
10646,34800,NULL,NULL,70
16825,34800,NULL,NULL,70
10646,34801,NULL,NULL,70
16825,34801,NULL,NULL,70
5325,34802,NULL,NULL,13
5325,34804,NULL,NULL,15
5325,34805,NULL,NULL,13
5325,34806,NULL,NULL,15
5325,34807,NULL,NULL,15
5325,34808,NULL,NULL,15
5209,34809,NULL,NULL,75
5209,34810,NULL,NULL,75
5325,34811,NULL,NULL,15
10646,34811,NULL,NULL,70
16825,34811,NULL,NULL,70
5325,34813,NULL,NULL,13
5209,34814,NULL,NULL,122
5325,34815,NULL,NULL,15
5325,34816,NULL,NULL,15
10646,34817,NULL,NULL,70
16825,34817,NULL,NULL,70
10646,34818,NULL,NULL,70
16825,34818,NULL,NULL,70
10646,34819,NULL,NULL,70
16825,34819,NULL,NULL,70
5209,34820,NULL,NULL,75
5209,34821,NULL,NULL,15
10646,34822,NULL,NULL,70
16825,34822,NULL,NULL,70
5325,34823,NULL,NULL,15
10646,34823,NULL,NULL,70
16825,34823,NULL,NULL,70
5325,34825,NULL,NULL,15
1290,34827,NULL,NULL,6
5325,34828,NULL,NULL,15
5325,34829,NULL,NULL,13
10646,34831,NULL,NULL,70
16825,34831,NULL,NULL,70
10646,34832,NULL,NULL,70
16825,34832,NULL,NULL,70
